V1,V2,V3,V4,V5,V6,V7,V8,L9,V10,V11,V12,V13,V14,V15,V16,V17,V18,L19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,L32,V33,V34,V35,V36,L37,L38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,S69,V70,V71,V72,V73,S74,V75,V76,V77,V78,V79,V80,S81,V82,V83,V84,V85,V86,S87,V88,S89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
-0.9358119490396101,-0.6951692464134817,0.20120758217318216,-2.3708407274401626,1.6056718385328506,0.9169581999533774,0.6233404014741245,-0.6936951841764594,-0.859235438513897,1.462510318285728,0.035857494803328845,-0.14465013915916233,-1.4982246531599697,-0.7418961195057158,0.912752855383934,-1.6599547107290769,0.43456600726860684,0.6405035948050428,-0.025698264339372626,0.8822767881808118,-0.51289459050219,-0.21439754742671888,1.1695285534673683,0.7030308002945554,-1.410134855168614,0.23372807238048743,0.09631825071075976,-0.14956431155467503,-0.9269437722958969,0.96003784213821,2.1867275315055967,-0.4321457132476569,-1.7207002202249997,0.909553837139487,-0.6480006087720454,0.1595647665775032,-0.5585518640660949,-1.5102573782437871,-0.6474508975544875,0.9668172650538043,-0.1904677754903345,2.0327874188427577,0.40058942432131345,-1.1043349815958952,0.3649082097301893,3.4112478208007553,0.6505591958263788,-0.20583962117811655,-2.167070872173752,1.5742979452439878,-0.4682908284356446,0.6733923414412892,0.1535414957932177,0.752261609734973,-0.6553767286933445,0.4271272647091713,-1.2229002038824475,-2.027051940894832,-2.2684618478887755,2.0182590760192136,-2.19544173637844,-1.1164599827943684,-0.9600360205900884,0.49192325328032455,1.7751295345725626,-1.7458178763878474,-0.6830955501532869,-0.7097037492305519,2.2339508676417967,2.040614994845413,1.508446945215749,0.31891373701369763,-0.11363384368651552,0.5859515025755841,0.3336384525746012,0.4477352637889094,-0.9106331547959392,-0.032621969458949185,1.1575129955610959,0.5653289159812553,-0.5051122392043353,0.5058816284856038,-1.8749534280700046,6.185647614344992,-2.3492538657039788,1.189961034049834,2.573726966056389,1.0347085866115633,-0.5328313762894737,-0.4520772817630559,-0.6162258880686045,1.4375318578362282,-1.3754815379464294,1.1627073629864881,-1.9840645749877068,0.8266889859276707,1.0485532730006137,-1.0413726301476218,4.885064146745359,7.156753632247985
-0.015231663335378082,0.6214667409145529,1.5003639172759808,0.8210325937636546,-2.482670470329852,-0.4450841677769212,0.7992132736796669,-0.8209165812921067,-0.8153475206506893,0.18686719658245352,0.7785385949050904,0.45493975830994127,-1.176862209890235,-0.5409879506977139,0.7055816919473282,-0.8907890335109067,0.5191629584758737,-1.7451503408639062,-1.5246700200175876,0.28827196446388986,1.4890323519448814,0.24873708438188596,0.2564099367200659,0.9406083585418252,-1.7499294645040677,-0.3640841301237236,1.4819614421268654,0.6239946548682004,-0.6804622407031445,0.9180203665562041,-0.26654398268756224,-0.19258504729294612,-1.0000064990400184,-0.4497111410384166,-0.8106617812978949,-1.7079600297582318,0.10663808285043481,-1.3494272652935482,-1.3636466674664602,0.41163338939644684,0.3178317847857295,0.8326651296469972,-2.355169818761757,0.24244261280966364,2.2176971486684707,-2.4316960445896187,1.5793591340699793,-0.5904717938951617,-3.8272092722968707,3.43721445369862,0.3261435444204719,-0.7658111283652094,-1.2755454658028071,-4.460783454417977,0.22810004596858702,1.9972397701362818,2.5019549476192973,-1.3324195218384995,-2.0017076696043086,0.7338048176820076,7.254813062585442,0.2553975165153464,-0.8735956396951163,-1.233833889263545,-0.6498936985989343,0.3860214380257949,-0.5481116898804964,-0.1300567640556115,2.740067673182258,0.08219838004120983,-1.3098028782476876,0.8998801024376883,-1.023281921094512,1.68386176374635,4.096525845506078,0.10698031613316838,-1.2816661300228323,-3.8870332327234722,-1.7264380680947147,-0.6513023288081955,3.157672662698503,2.1257330502982774,-1.8560424330979948,1.622122601726087,-0.5781668893747519,-1.2717968513851552,-1.458020679616103,-0.6178658739049032,-3.839434694919152,-1.0362484364373976,0.20476901763080257,-1.7652029664377047,0.5320026083690588,1.5932872657258845,-2.4624579372631317,3.171115949604471,1.6549802892235066,-5.633880193664587,-6.341236971556287,-4.968587896496379
0.7795435276113503,0.9198842173287395,-1.2243309301337655,0.03283883288292614,0.25332033547286364,1.092697091013751,0.3244258767153593,0.23234967409557886,1.6633118860838367,1.00442654888452,0.009313755141169854,1.3871088436148877,-0.5272001756642258,-0.7778614615501769,-0.08730902662050466,0.3718367269740049,1.5036323017888467,-1.3679791233441327,-0.5655840730431069,0.3902292815914932,-0.359859020116942,-1.2051374059548348,0.09856725786974087,-0.31104139141314274,1.6170736337064535,-0.84977043305401,0.16795930558106273,0.9425150571685966,-0.07177411218128392,0.8489302263275826,0.9116461020297728,0.47882210416348103,-2.318523882283941,0.4746017283290412,0.627025626939967,0.08181275350779613,0.30654221780399976,1.5903008345643044,-0.14713856554165342,1.0131236871657974,-0.9016511939597782,-0.8253615441770581,-0.07629733939808876,3.158443174561053,-1.43012233911212,0.6783925367300168,0.9159137039110448,0.04039884341689093,2.3711594780580185,0.1396404464384866,-0.7708068551411265,0.19912955768454665,-1.5949227780943214,2.0596968195774004,-0.7598286069529036,1.6948250395789057,-1.017771627630594,-1.629378047375265,-2.374269411983052,1.910333753925779,-1.6761220106067238,-0.3550509827341932,-0.6497007487736632,1.4942935646690148,-1.5879335510172323,-2.0742966815886374,-1.8810507104517946,-1.5952058906854387,-1.9651560319220147,0.3863477639090883,1.0239160036521977,-2.6913149730385832,-2.459466876349639,-0.03201539984078061,2.214620225603209,-4.2402958824529735,-1.484287921942912,0.45732286053258664,0.27324923706807236,0.823501263694681,1.578330065283871,-5.0199615133519835,0.6016992755470931,5.683793376962006,-1.5941051286442458,0.7641572769338341,0.22260379636600347,1.064313798380171,2.84822157192223,-0.8957695108318795,-0.15471444700610704,-2.705432613499247,-1.7129761154361427,-2.4823192252628608,-2.2926917769936694,-3.2200466894681683,2.4269798722067684,-4.33253101685644,7.678729724258918,10.385784604603032
-1.9783336341261932,-1.053912744056655,1.0125060203332348,1.5510439781083685,1.3388638249004614,1.2276450864319868,-0.9227735918002304,-1.1631596507242257,0.4127120697301562,-0.05746134793257926,-0.40224663094849256,0.6503461061013168,0.8980791775686915,0.2617386394196788,-1.0222832230918029,2.573089839350228,1.7293236200423852,-0.5404591450203836,0.3323121921362021,-0.9334776366831358,0.3979640331971981,-0.6910371595146232,-0.6385466651506674,0.6596620973705908,1.464707327638369,-0.694858835894905,-0.3079926863207436,-1.0328060667593977,-1.121928793640786,-1.1877860141767815,0.33488777414050713,-1.0845214448434999,-0.11162195653369485,-1.0114396649369446,1.5817352634910546,-0.1104266316923804,2.055482544260827,1.3615886433739754,-1.1703366975308291,-0.14174067668655346,2.2071118860837724,-0.6195035439801564,0.13958729732438566,-3.02024120436793,1.5315161773455745,3.3634211045252913,0.3753738901012351,0.08540357475136731,-0.28628670351499574,-2.9940384302185574,-1.4869404042048862,-0.21728116547618836,-0.3900690666270298,1.658887959034236,1.1066917667292973,-0.2696776324970631,1.1134601386379646,-0.2717131362698548,0.07394608299262537,2.5836809879184117,-0.18993651413472956,3.4450334413638024,2.306281504263291,0.17677177850352632,-1.7277187962053224,-1.5238883363249038,0.41833818302741155,0.2871865576699728,0.20403419984069948,-0.9370545971589246,1.054064401335714,1.5660918960757104,-0.3122939245387189,-1.1821984546009894,-0.585394497418877,-1.6850349515711474,-3.567671129440843,1.7612684539865722,3.40293628797699,-0.44054525321215166,2.0885969969634157,-0.7692067019796842,-0.20889664478125203,-2.777314507001506,0.7640067204566576,-1.601897619678318,1.8426869044368455,-0.8025986056259775,-1.5478101356262957,1.0543274586684523,1.3686302897957416,-1.1244927432405043,0.293128577798536,-0.28858069167692224,1.9149162731505212,2.6568794672731904,-0.7355588550156363,1.093889321735706,-1.7579892096122927,-2.3205889296857314
-0.5862121189667655,1.3824758616321098,-1.338113827979936,1.1692111730696637,1.5499601201510715,-0.27209771886503387,1.9763322775841674,-0.08169570374182818,0.4458762320512458,0.7405353588747643,-0.2380538352397951,1.3293630440088355,-1.1817905334006609,0.03257149721332538,-2.240658750507439,2.7524078775638734,1.094216207034951,-0.5683207190957262,0.9092476130037069,-0.5887064945400532,0.8895202883807485,-0.3670684750153938,-1.36480672746502,-0.9756961434145239,-1.1806938120672297,-1.4665265792607132,-2.190057529832867,1.4541850135573107,1.501740669978427,2.842027735187514,0.1836858932530781,1.3623857444227772,-0.9440141469396229,-0.25541883052165554,-0.3270320737564295,0.8367833026320965,-0.247072614122228,-1.4106971305220914,0.3832060843562185,0.5137167458021116,1.4687580076393973,1.479446921752394,-0.6056074767145958,0.6814575251277502,-1.0088559027913,1.2607266486956865,0.37693176042218896,1.7196602428012202,0.5622025334074304,-2.8539302516367453,-4.740800072535504,-2.249553607174648,-1.7285342710631615,-0.4119756996747427,-1.5905521649926002,0.6331663312291552,-0.3902768407454256,-0.35681267875263933,-2.8136547309419546,-0.43326564868712725,-3.268552826602602,0.831622563655328,-1.1400018682346078,-0.4678661436805819,1.9616277912768911,-1.1678595089051154,0.2600710428984918,-0.053760335990753694,1.1304729384035186,1.5667482015759173,-0.49076444994434587,-1.265665282660706,0.9089027597823376,1.4693963493244786,1.3070094436637438,1.7522317246609929,-0.7197926284501427,5.327364662277287,0.714690241638374,0.21571310281433265,-1.4049222725038217,1.4900669048789912,-3.358073709336462,2.619476083236953,-0.5968995798812027,0.7381537877556225,0.7450882839611053,-0.19529485548504338,1.8589327363191757,-1.765987254587216,-0.9507036367408394,3.0507301462467216,-3.147454925257252,0.7164920344126549,0.9334524625398983,-3.596768758284181,-0.63954993976727,-4.024122051462215,5.101483857078604,8.296511832599085
-0.45535999682130657,0.17773298243577557,2.0080874854315294,-1.410982519761822,-1.124677676216523,-2.380364553820137,-1.4962531131590897,1.3051187153565673,-0.8235147244643845,-0.8987276148210098,-0.7011711967325557,-2.1790871016769495,-0.31676072578109044,-0.1481596559055503,0.21882308862874486,-1.0498624395701568,-0.06966459689838397,0.3333489163660543,-1.132685175864274,-0.9980751846477299,0.6915501160717525,-0.840563387676328,-0.634522447509426,0.22949312399080282,0.041886859055883276,0.6008108351682282,-1.9551208286716424,-0.023574875331647725,-0.7839210906309606,0.11579778263385827,-1.5743854652598979,0.2580459667696326,0.5615763419748377,-0.0010072275312593094,-0.7277844688443648,0.8727252684553574,-1.9941837796086677,-1.9474136652087706,-1.8826656697710018,2.3528358213910807,-0.4454584449796789,1.5026272676623218,1.1840048708469675,-0.9135180375062981,1.7835500778182807,-1.8729220897454417,-0.8187314658768696,0.2533008805415139,-3.8704831168826583,-0.25761051889790265,0.6523943326618755,-2.3870240583878823,-0.20411474996804763,-1.6512931600687002,0.72035194476576,1.0948528111000901,-0.6057359675761708,-0.7059047757623813,-0.6598625770106744,-1.5497327546319095,1.2354915590575417,-2.877270917599485,-0.7622829493704285,0.20858679954861614,1.5593755797716655,-4.496985269979422,-1.761472660614736,0.4913255820718045,3.2033451578026897,2.014964447071077,1.1507507079592547,-1.2248159233532103,-1.1410836136867486,-0.6444831425117433,3.2557594559007725,2.0947824745080457,1.1771415625401247,3.065784798268205,-3.3101627999314567,2.0838705638810424,-3.735033283283298,-5.439674130808752,-1.8148029899733684,2.9158178994887436,-0.222947768019915,0.8796228254324334,2.0646841456687186,0.8852778002524838,2.9530707005822494,0.7776401724976953,0.9825820250838855,-1.6080903727946534,-2.4855516229083383,-1.7773697219117892,-0.006652991803333008,0.05581838318726362,1.832776879987009,0.42560759972365625,3.5480760276835435,3.806906512613703
-0.05726497246872203,-1.3668002182737204,-0.9075482122509928,-1.125277420216057,-0.09068974979560414,-0.1661105581813511,-0.23006700106841718,2.2582633952436675,0.025439731237776996,-1.280428511953863,-1.8970935297808567,1.6665533007820585,-1.046048263974543,2.08312558466472,-1.425980193935833,0.4998191615797714,-1.0094219709396441,1.910833490530186,-1.2729423351328937,-1.3195327911258037,0.43441346441450895,-0.6790018426742097,-0.16677752134703172,-0.296021254538049,0.08713519661410746,0.000961915386374431,0.7798322011050257,-0.0179089223342527,1.864599673703444,0.3647136898033968,1.2943063539045014,-0.2622935458715026,1.1075087834784723,-2.1285687855487962,-1.3588052867138658,-0.5849452701852573,0.414778926221084,0.7299320807532342,-0.1363048792654048,0.8809368514396844,-0.11439872950219193,1.7980198102242042,-0.3318224764302121,0.6878604246109139,-1.5746426667544136,-0.047395793376317705,-1.5518860713862213,0.49212865607374556,0.2356489751486109,-1.049217259221252,-2.8000325037174414,-2.1778087837918236,-0.5022640569844998,-1.758457918259782,1.817786638665551,0.47082613641417276,1.1764820323930887,1.015446455300161,1.1015176877828834,-3.9160646512074875,-0.31784556214975457,2.865968984770198,0.9944488916492988,-1.0100427161568137,-0.6075204646882265,-1.9382507663661415,-0.9615571245557483,-0.4985837304106393,1.9300551166474231,1.4512886434643142,-0.9925753192890581,0.10171397969370566,0.44656072110516215,2.0282914490778485,-1.5649439421714182,1.6241654195504647,2.727379607660881,3.815683760997297,1.902535472444057,-0.5013757612504809,1.9038943700772277,-5.565790671876516,0.07129549506153265,0.8182668346617079,-0.5515338023835742,2.936748956343415,-1.4991182889096712,-0.8709694280051296,0.49543270037927584,-2.1378667634866915,-0.8959655470819352,2.820467410873519,1.5436040332889154,0.15137159811751769,0.5555406405032528,-5.578811446508802,-1.8078533007690116,-1.758242494389968,6.454131667437036,7.711574389181735
-0.3390073483350855,-0.42403127254905754,-0.7238412798074543,0.026485855081412116,0.6813524868545474,-1.0172109498911603,-0.20916765480872684,-0.9450627815684756,0.6884856311037014,-0.9305562362544452,-1.053183272310972,-0.9354952578114624,1.2756718436731764,-0.8520642783645649,-1.3504348205824368,-0.7768036621084067,-1.1300465111728113,-0.2179406625948806,0.6553987829644704,-0.2316424062229357,0.1356777806112132,0.5594333805551556,0.5350658401406864,0.5856844081969991,-2.6243446420323875,-0.6705803623721429,-0.43116127518842057,-1.787787229491655,-0.3608633508284078,-0.9447819791153417,-1.1727308781958645,-0.2762256541826294,-0.35985649567683325,2.4200040932234055,0.0930364806632182,-0.5944154681710255,-0.846600514813258,2.151724356358922,-0.18850114415633548,-1.1152811638375,1.286545888405892,-1.3465197351254548,-0.3987324756974921,1.6983913329549467,-0.9574322094368781,0.003848989263411262,0.21725378430620923,-0.15219815870266046,1.6348243257128001,-0.6962815566447333,-1.8036430409353605,-3.0311391994527392,1.08220359795544,0.2601799301172264,0.7714873454613353,0.9728382765847527,0.11595741571929463,0.87711484452068,1.0380922968259214,-2.59655635895665,-0.3348365258081329,-2.938256227535862,1.2959083516497771,1.45961458437609,-3.6322768014032114,2.695210950275853,1.3418646447818983,0.48283769599772536,-1.2384349496984706,-0.6805123819969467,-0.629768984948667,-0.6386776250446489,-1.7741374513008878,-0.6606204362719554,1.3684295409207756,-1.4726966755722477,2.0448175888601154,4.960625511484971,-0.23774577905096805,1.7021712200000991,1.7866983783026915,3.7043756844008353,-0.603776225919893,-0.8316779575391839,2.535910929522399,0.9192044733717997,-1.371116384416169,0.179018348948363,3.147883883679801,3.4201517404419697,0.9181005642944752,-7.829492685937109,-2.710584244248216,-2.7634554576131634,3.808569252115109,2.4331294733667534,-1.3301487513082673,1.5061233500693287,-5.909011615216461,-7.704246015683316
1.3921668166120045,-0.5979634671682035,0.43798829236968545,1.570610662233796,0.28104739017808594,0.9892073053488646,-1.2154540481487621,1.7609058786111318,1.7874182667443335,1.3734088432589246,0.4660638778024772,-0.491874922534674,-0.6683426972645661,-1.1705756407844872,-0.3786455563348463,-1.8033430783391118,0.23327079640928694,0.31155409246429605,-0.8306210305329287,-0.6702586547830212,0.6613772603714368,-0.18391103057661945,-1.8575135859559588,-0.13678945299321424,0.1683396373647824,-0.01266253428781027,1.2291863900048916,1.1594838651822192,0.5136781046337211,-1.054413076507151,-0.19501929846511892,-0.22639724907034858,0.28279815318754586,0.22851779820074278,1.0148122173493892,-0.5170331387365716,1.0204331240685045,0.5209158224133916,-0.2283636750032534,-0.21174745490194047,0.06703291066768607,-0.5408846392111942,1.335222107678364,-1.1078680428588115,0.819968747864802,0.17226711507200002,-1.5753745346854813,1.9073031257106476,-0.2908649591210456,-0.3472826027412475,1.3116086349533314,1.3822039839355513,-1.794163309346792,-0.4184003298426284,-1.2839436551689913,0.4680817150288974,0.17232285151613164,-1.0662942070934953,0.8223519902956248,2.442969798279971,-3.034367088835282,-0.2978332082049553,-0.05967669924943997,-1.1099183120090914,-0.09724857815279941,1.2328841950573235,0.5119361426635494,-0.24882315385597223,-0.5706697182652983,0.886814745356646,2.7436620869144277,-1.3513850365975788,1.5603113011220846,0.8301924461557035,-0.2550031123488843,-1.4128459549788976,-2.2551256140924316,0.45889804310687554,-2.15837709196102,-0.8769896438734219,-0.7773323396741114,0.5490974496648224,-1.666446615176616,-0.10334715173298636,-0.6030642611975316,1.155781114493013,4.163732080533452,1.8288591335793727,0.7212293022971616,-0.9160242821884471,-0.9166303897733159,0.9213478867478777,-0.17500149768458173,1.025779154788419,0.9977009258933531,-0.8089318633643257,2.433921844500839,-0.12187391110323231,2.119665018758323,3.6471934900166723
-0.3182337658605346,-0.6910364880583014,-0.5292366950514447,-1.550697197982406,-2.544049221162807,1.9731156053210268,1.8182398354337745,-0.30307853431598075,0.862900296737607,1.3126333864590662,-0.9437109777728503,-0.9930013126216334,-0.30104517365775185,0.3704819918113416,-0.05441914779744901,-0.3488686643039011,-0.8615106658587366,0.8861754658798127,0.8681979516468217,1.708007865629301,2.500491121883177,-1.0839337607871231,0.5213175239687678,0.9865263040430815,-0.38111293243901656,0.328614063199121,-0.20926225485557748,0.9235093160524245,-1.3975901655003706,-1.090978150868996,-0.0965656856598871,-1.2213124173409942,-1.036034896682616,0.5286518995107002,-0.3874897156606303,-0.4110282067558674,-0.010592307113813256,-0.41044694676838783,-1.5890296806530302,-0.23470041372890244,-0.9453539508817929,0.5263603812875216,-2.120364166650705,1.8323192132710329,-1.946426878109078,-2.646583104692631,1.1720023643541555,0.16075944059749464,1.1482203691699773,1.7269528929939235,-0.7821142873886644,0.08205948719105116,0.3200579950044344,-3.9526937425012365,0.568631305992968,-0.4562249303224319,-0.007950342426421675,-0.5590315911895596,-0.17774779110642291,2.6151605085046814,4.079502336210449,0.7898495443092988,0.3453561342486128,0.48988173480457503,-0.043924074681352954,-0.11082286009655357,-0.45858520397235136,-1.874620593779513,2.6634124404832566,1.9795842197814155,-3.4843600736322085,0.6184747871197407,-0.4406220795321431,-0.39178217099698387,-0.8001156301415117,-2.0637612899423265,-2.6591480447839726,-3.167365219926604,-0.3371510449948335,1.5269134347705662,4.269684678488547,2.0262535705412614,-2.349698681672594,4.475431512817235,-2.494617163925712,3.8408962745270347,-4.189924392471485,-3.8673400068388615,-1.6806826153666623,0.10071655135301602,0.5126224260802466,-0.6244474763114403,-1.0934256967207043,-2.115439002972819,-4.849250096958553,-5.752947221071228,-3.556692296463569,2.1148367144450013,4.442508803246733,6.53748970874721
